05-04-2023 17:34:09.356,-,API,"XBEE_LOCAL ,0013A2004208FCCA,XBee SX 868,A00B,COM9 - 38400/8/N/2/N,13,69"
05-04-2023 17:35:03.326,83,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:03.685,84,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:03.824,85,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:04.188,86,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:04.326,87,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:35:04.701,88,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:04.826,89,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:05.216,90,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:05.386,91,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:05.729,92,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:05.885,93,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:35:06.243,94,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:06.382,95,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:35:06.757,96,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:06.880,97,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:35:07.259,98,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:07.398,99,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:07.774,100,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:07.944,101,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:08.276,102,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:08.447,103,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:08.776,104,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:08.948,105,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:09.292,106,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:09.447,107,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:09.807,108,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:09.945,109,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:10.321,110,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:10.444,111,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:10.836,112,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:11.008,113,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:11.350,114,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:11.505,115,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:11.853,116,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:12.009,117,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:12.369,118,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:12.510,119,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:12.873,120,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:13.012,121,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:13.389,122,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:13.528,123,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:13.904,124,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:14.074,125,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:14.404,126,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:14.575,127,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:14.918,128,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:15.074,129,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:15.420,130,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:15.574,131,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:15.936,132,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:16.074,133,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:16.451,134,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:16.575,135,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:16.953,136,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:17.093,137,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:17.455,138,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:17.579,139,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:17.968,140,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:18.141,141,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:18.471,142,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:18.642,143,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:18.973,144,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:19.144,145,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:19.488,146,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:19.642,147,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:20.004,148,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:20.143,149,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:20.518,150,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:20.643,151,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:21.032,152,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:21.202,153,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:21.544,154,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:21.702,155,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:22.046,156,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:22.201,157,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:22.548,158,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:22.706,159,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:23.066,160,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:23.205,161,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:23.569,162,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:23.707,163,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:24.081,164,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:24.204,165,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:24.595,166,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:24.767,167,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:25.097,168,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:25.267,169,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:25.611,170,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:25.767,171,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:26.124,172,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:26.263,173,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:26.640,174,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:26.778,175,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:27.154,176,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:27.324,177,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:27.670,178,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:27.825,179,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:28.172,180,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:28.326,181,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:28.672,182,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:28.829,183,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:29.175,184,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:29.332,185,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:29.676,186,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:29.833,187,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:30.178,188,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:30.333,189,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:30.690,190,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:30.833,191,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:31.196,192,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:31.335,193,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:31.698,194,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:31.840,195,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:32.214,196,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:32.400,197,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:32.730,198,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:32.901,199,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:33.246,200,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:33.401,201,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:33.747,202,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:33.902,203,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:34.260,204,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:34.399,205,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:34.775,206,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:34.899,207,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:35.276,208,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:35.416,209,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:35.791,210,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:35.962,211,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:36.305,212,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:36.460,213,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:36.807,214,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:36.962,215,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:37.323,216,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:37.462,217,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:37.823,218,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:37.962,219,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:38.337,220,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:38.523,221,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:38.851,222,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:39.020,223,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:39.364,224,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:39.517,225,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:39.877,226,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:40.016,227,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:40.392,228,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:40.517,229,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:40.906,230,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:41.076,231,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:41.422,232,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:41.577,233,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:41.937,234,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:42.074,235,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:42.452,236,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:42.576,237,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:42.953,238,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:43.093,239,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:43.456,240,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:43.579,241,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:43.970,242,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:44.139,243,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:44.484,244,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:44.640,245,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:45.000,246,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:45.141,247,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:45.515,248,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:45.638,249,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:46.028,250,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:46.198,251,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:46.544,252,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:46.698,253,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:47.060,254,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:47.199,255,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:47.576,256,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:47.697,257,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:48.089,258,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:48.260,259,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:48.590,260,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:48.761,261,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:35:49.104,262,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:49.258,263,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:49.620,264,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:49.757,265,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:50.133,266,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:50.257,267,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:50.648,268,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:50.818,269,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:51.164,270,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:51.317,271,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:51.678,272,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:51.818,273,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:35:52.195,274,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:52.333,275,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:52.710,276,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:52.880,277,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:53.225,278,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:53.381,279,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:53.740,280,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:53.880,281,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:54.256,282,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:54.394,283,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:54.771,284,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:54.941,285,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:55.285,286,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:55.442,287,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:55.788,288,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:55.944,289,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:56.304,290,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:56.445,291,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:56.807,292,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:56.947,293,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:57.323,294,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:57.509,295,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:57.825,296,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:57.949,297,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:58.329,298,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:58.514,299,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:35:58.831,300,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:58.953,301,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:59.332,302,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:35:59.471,303,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:35:59.857,304,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:00.018,305,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:00.362,306,SENT,7E000F17010013A2004208FCCDFFFE0244429A
