05-04-2023 17:26:53.145,-,API,"XBEE_LOCAL ,0013A2004208FCCA,XBee SX 868,A00B,COM9 - 38400/8/N/2/N,13,69"
05-04-2023 17:27:50.100,40,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:50.271,41,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:50.615,42,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:50.770,43,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:51.116,44,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:51.270,45,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:51.632,46,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:51.771,47,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:52.144,48,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:52.268,49,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:52.647,50,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:52.785,51,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:53.161,52,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:53.331,53,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:27:53.675,54,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:53.829,55,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:54.189,56,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:54.327,57,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:54.691,58,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:54.830,59,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:55.203,60,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:55.390,61,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:27:55.720,62,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:55.889,63,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:56.234,64,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:56.389,65,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:27:56.736,66,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:56.893,67,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:27:57.240,68,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:57.394,69,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:57.754,70,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:57.892,71,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:27:58.266,72,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:58.406,73,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:27:58.767,74,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:58.892,75,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:27:59.284,76,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:59.453,77,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:27:59.798,78,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:27:59.953,79,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:00.299,80,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:00.456,81,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:00.816,82,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:00.953,83,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:01.329,84,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:01.469,85,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:01.834,86,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:01.957,87,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:02.349,88,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:02.523,89,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:02.853,90,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:03.023,91,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:03.354,92,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:03.524,93,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:03.870,94,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:04.026,95,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:04.372,96,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:04.527,97,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:04.875,98,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:05.029,99,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:05.376,100,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:05.531,101,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:05.891,102,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:06.031,103,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:06.408,104,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:06.547,105,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:06.908,106,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:07.032,107,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:07.423,108,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:07.593,109,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:07.939,110,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:08.096,111,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:08.442,112,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:08.595,113,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:08.957,114,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:09.097,115,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:09.473,116,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:09.659,117,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:09.990,118,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:10.162,119,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:28:10.492,120,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:10.662,121,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:11.008,122,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:11.161,123,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:11.522,124,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:11.661,125,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:12.025,126,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:12.164,127,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:28:12.540,128,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:12.663,129,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:13.056,130,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:13.227,131,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:13.572,132,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:13.726,133,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:14.089,134,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:14.228,135,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:14.605,136,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:14.728,137,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:15.105,138,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:15.244,139,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:15.607,140,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:15.730,141,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:16.122,142,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:16.291,143,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:16.635,144,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:16.790,145,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:17.136,146,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:17.290,147,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:17.652,148,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:17.791,149,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:18.166,150,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:18.290,151,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:18.669,152,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:18.793,153,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:19.184,154,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:19.357,155,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:19.688,156,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:19.860,157,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:28:20.204,158,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:20.358,159,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:28:20.707,160,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:20.859,161,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:21.221,162,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:21.361,163,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:21.736,164,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:21.860,165,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:22.252,166,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:22.423,167,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:22.765,168,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:22.921,169,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:23.281,170,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:23.421,171,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:23.798,172,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:23.922,173,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:24.299,174,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:24.439,175,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:24.802,176,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:24.925,177,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:25.315,178,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:25.486,179,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:25.817,180,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:25.988,181,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:26.334,182,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:26.489,183,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:26.836,184,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:26.990,185,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:28:27.354,186,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:27.488,187,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:27.862,188,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:28.048,189,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:28.377,190,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:28.549,191,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:28.879,192,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:29.049,193,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:29.393,194,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:29.547,195,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:29.895,196,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:30.049,197,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:30.409,198,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:30.548,199,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:30.923,200,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:31.062,201,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:31.437,202,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:31.610,203,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:31.952,204,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:32.108,205,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:32.454,206,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:32.608,207,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:32.968,208,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:33.108,209,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:33.483,210,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:33.667,211,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:33.996,212,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:34.169,213,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:34.512,214,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:34.666,215,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:35.027,216,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:35.168,217,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:35.530,218,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:35.671,219,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:36.047,220,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:36.185,221,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:36.562,222,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:36.733,223,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:28:37.076,224,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:37.232,225,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:28:37.593,226,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:37.731,227,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:38.109,228,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:38.247,229,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:38.621,230,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:38.790,231,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:39.137,232,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:39.293,233,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:39.652,234,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:39.793,235,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:40.153,236,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:40.294,237,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:40.671,238,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:40.794,239,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:41.185,240,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:41.355,241,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:41.700,242,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:41.853,243,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:42.214,244,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:42.355,245,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:42.717,246,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:42.856,247,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:43.231,248,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:43.369,249,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:43.743,250,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:43.914,251,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:44.245,252,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:44.416,253,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:44.761,254,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:44.914,255,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:45.273,256,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:45.413,257,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:45.789,258,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:45.974,259,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:46.290,260,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:46.414,261,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:46.806,262,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:46.977,263,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:47.321,264,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:47.475,265,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:47.822,266,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:47.980,267,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:48.323,268,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:48.480,269,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:48.828,270,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:48.981,271,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:49.330,272,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:49.484,273,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:49.832,274,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:49.988,275,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:50.348,276,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:50.488,277,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:50.850,278,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:50.990,279,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:51.351,280,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:51.492,281,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:51.852,282,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:51.995,283,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:52.356,284,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:52.497,285,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:52.872,286,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:53.012,287,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:53.385,288,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:53.556,289,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:53.886,290,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:54.056,291,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:54.399,292,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:54.554,293,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:28:54.914,294,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:55.054,295,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:55.416,296,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:55.555,297,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:55.918,298,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:56.056,299,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:56.433,300,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:56.621,301,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:56.938,302,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:57.061,303,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:57.453,304,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:57.622,305,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:28:57.968,306,SENT,7E000F17010013A2004208FCCDFFFE0244429A
