05-04-2023 17:29:47.487,-,API,"XBEE_LOCAL ,0013A2004208FCCA,XBee SX 868,A00B,COM9 - 38400/8/N/2/N,13,69"
05-04-2023 17:31:58.340,307,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:31:58.687,308,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:31:58.839,309,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:31:59.198,310,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:31:59.337,311,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:31:59.712,312,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:31:59.836,313,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:00.229,314,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:00.398,315,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:00.743,316,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:00.900,317,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:32:01.245,318,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:01.400,319,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:01.761,320,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:01.901,321,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:02.265,322,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:02.404,323,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:02.766,324,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:02.906,325,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:03.280,326,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:03.404,327,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:03.783,328,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:03.904,329,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:04.296,330,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:04.466,331,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:04.810,332,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:04.967,333,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:05.327,334,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:05.466,335,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:05.842,336,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:05.967,337,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:06.344,338,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:06.530,339,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:06.857,340,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:07.026,341,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:07.372,342,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:07.525,343,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:07.886,344,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:08.025,345,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:08.400,346,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:08.539,347,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:08.902,348,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:09.025,349,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:09.416,350,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:09.587,351,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:09.918,352,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:10.086,353,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:10.434,354,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:10.587,355,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:10.950,356,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:11.087,357,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:11.462,358,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:11.599,359,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:11.975,360,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:12.145,361,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:12.490,362,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:12.644,363,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:13.006,364,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:13.146,365,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:13.510,366,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:13.649,367,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:14.025,368,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:14.150,369,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:14.541,370,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:14.713,371,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:15.044,372,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:15.215,373,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:15.559,374,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:15.716,375,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:16.060,376,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:16.215,377,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:16.574,378,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:16.713,379,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:17.076,380,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:17.215,381,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:17.592,382,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:17.731,383,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:18.106,384,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:18.275,385,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:18.620,386,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:18.776,387,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:19.135,388,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:19.273,389,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:19.651,390,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:19.791,391,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:20.153,392,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:20.279,393,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:32:20.670,394,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:20.841,395,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:32:21.186,396,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:21.343,397,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:32:21.686,398,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:21.843,399,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:22.189,400,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:22.342,401,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:22.703,402,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:22.842,403,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:32:23.219,404,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:23.343,405,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:32:23.732,406,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:23.904,407,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:32:24.247,408,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:24.401,409,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:24.759,410,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:24.900,411,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:32:25.260,412,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:25.399,413,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:32:25.774,414,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:25.899,415,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:32:26.289,416,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:26.460,417,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:32:26.805,418,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:32:26.959,419,RECV,7E001097010013A2004208FCCDFFFE44420032EA
